id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
14847699;The Lisboans Apartments - 2D Superior two bedroom;87295495;Isaac;Lisboa;Santa Maria Maior;3.870.972;-913.546;Entire home/apt;145;2;24;05.12.2016;0.42;15;180
14854589;DOSSEL APARTMENT - BY MAYORAL;3716977;Alexandre;Lisboa;Santo Antnio;387.195;-914.495;Entire home/apt;40;2;240;18.07.2020;04. Dez;11;352
14855131;appartement lumineux dans quartier populaire;93007162;Albino;Lisboa;Olivais;3.877.707;-911.835;Entire home/apt;70;4;31;12.07.2018;0.63;1;286
14856729;Vista TEJO;69822541;Luis Feliz;Lisboa;So Vicente;3.872.011;-912.655;Entire home/apt;69;3;225;15.02.2021;Mrz 88;5;281
14858028;Between  centre, Sintra and Cascais;93040014;Marta;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.871.038;-924.822;Entire home/apt;60;3;65;10.06.2019;Jan 22;1;321
14860230;Cosy & Sunny apartment - Santo Amaro Oeiras Beach;46041094;Gisela;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.868.868;-931.037;Entire home/apt;86;6;24;18.11.2019;0.51;1;323
14863863;Alfama lisboa  2nd floor amazing river view;38561697;Carlos;Lisboa;So Vicente;3.871.447;-912.483;Entire home/apt;49;2;68;12.09.2019;Jan 28;5;145
14867529;Downtown Comfy Suite;93141219;Alexa;Lisboa;Santa Maria Maior;3.871.423;-913.487;Entire home/apt;80;2;78;23.05.2018;Jan 36;1;365
14868372;GoodVibes Nest*;14636630;Sofia;Lisboa;Arroios;3.871.994;-913.823;Entire home/apt;59;7;76;18.06.2019;Jan 33;1;340
14871459;Beach/Rural Rooms in CountryHouse Ericeira Area;93189713;Alexandra;Mafra;Encarnao;3.902.505;-939.704;Private room;30;2;23;03.01.2019;0.46;4;67
14872629;+ 100 stairs;69790074;Zeljko;Lisboa;Penha de Frana;3.872.277;-913.001;Entire home/apt;93;3;46;03.09.2019;0.91;2;9
14876035;LX Central Studio;92939313;Aldina;Lisboa;Misericrdia;3.871.143;-915.049;Entire home/apt;45;3;17;10.09.2019;0.30;1;327
14878174;The Lisboans Apartments - Superior one bedroom;87295495;Isaac;Lisboa;Santa Maria Maior;3.871.144;-91.359;Entire home/apt;110;2;36;06.10.2017;0.63;15;165
14879594;Lisbon epoque apartment;28347893;Rosario;Lisboa;Arroios;3.872.762;-914.331;Entire home/apt;70;25;11;26.01.2021;0.31;2;266
14879792;Luxury 3 bedroom flat up to 11 in Central Lisbon;83774690;Mafalda & Rodrigo;Lisboa;Arroios;3.872.183;-914.047;Entire home/apt;198;2;94;16.08.2019;Jan 65;11;333
14881126;HL Apartment;93303326;Helena;Lisboa;Avenidas Novas;3.874.162;-914.414;Entire home/apt;90;3;69;16.07.2017;Jan 21;1;149
14881891;Simplicidade;93311538;Joaquim;Mafra;Ericeira;389.839;-941.301;Entire home/apt;140;2;0;;;1;89
14884886;It's in Mouraria;62857833;J.Erasmo;Lisboa;Santa Maria Maior;3.871.675;-91.335;Private room;88;1;6;14.07.2017;0.11;5;157
14893514;Country in the town;39465095;Chez Tuga Unipessoal;Lisboa;So Vicente;3.871.906;-912.166;Entire home/apt;61;3;52;08.11.2019;0.91;9;2
14895436;Zen Newton - Sunny apartment in Lisbon city centre;93464728;Pedro;Lisboa;Arroios;3.872.714;-913.389;Entire home/apt;57;4;67;23.09.2019;Jan 23;1;90
14895811;Casa da Granja natureza  paraíso piscina jardim;29781138;Ana;Sobral De Monte Agrao;Sobral de Monte Agrao;3.901.234;-918.082;Entire home/apt;214;4;32;26.07.2020;0.67;1;330
14898331;Duplex in the heart of Alfama with river view;93514831;Héléna;Lisboa;Santa Maria Maior;3.871.015;-912.814;Entire home/apt;90;3;62;30.05.2019;Jan 22;1;155
14899175;Miraflores Flat;93525684;Luis;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.870.934;-923.212;Entire home/apt;85;15;2;29.12.2017;0.04;1;358
14899806;Country house in a magical garden near the beach;12362093;Cristina;Sintra;So Joo das Lampas e Terrugem;388.505;-943.752;Entire home/apt;120;4;58;13.10.2018;Jan 13;1;269
14907751;Volkswagen T25 Westfalia Camping 1980;13924872;André & Vera;Lisboa;Campolide;3.872.773;-916.386;Entire home/apt;75;3;46;13.07.2019;0.92;1;166
14922449;Amazing Huge Apartment in Front of Beautiful Park;83774690;Mafalda & Rodrigo;Lisboa;Arroios;3.872.217;-914.056;Entire home/apt;581;2;78;08.10.2019;Jan 37;11;337
14927117;O sexto;93843017;Inês;Sintra;Colares;3.879.646;-942.997;Entire home/apt;75;3;33;04.09.2019;0.61;1;347
14927170;The Lisboans Apartments - 1B Superior two bedroom;87295495;Isaac;Lisboa;Santa Maria Maior;387.096;-913.442;Entire home/apt;145;2;12;14.08.2017;0.22;15;86
14940761;Casa da Encosta - Azenhas do Mar;93993375;Jorge;Sintra;Colares;388.418;-946.165;Entire home/apt;200;5;59;29.10.2020;01. Mai;1;244
14941793;LISBOA - Barbadinhos Apartment;30400890;Rafael;Lisboa;So Vicente;3.871.958;-91.237;Entire home/apt;125;2;171;16.10.2019;03. Jan;1;361
14942549;LX Factory Apartment 1 - AL34468;75542786;Inês;Lisboa;Alcntara;3.870.257;-917.913;Entire home/apt;75;2;15;02.06.2021;0.44;1;321
14945001;The Lisboans Apartments - 3B Superior two bedroom;87295495;Isaac;Lisboa;Santa Maria Maior;3.871.139;-913.572;Entire home/apt;190;2;26;19.01.2017;0.45;15;90
14947807;Alfama WareHouse 2;44693001;Maria Do Ceu;Lisboa;So Vicente;3.871.398;-912.477;Entire home/apt;71;3;4;15.03.2021;0.07;3;354
14949225;Flat for 2 in Historic Lisbon;76362431;Paulo;Lisboa;So Vicente;3.871.607;-912.153;Entire home/apt;40;2;200;27.12.2019;Mrz 45;3;25
14950008;Principe Real;94087278;Marta;Lisboa;Santo Antnio;3.871.739;-914.635;Entire home/apt;49;2;71;08.06.2019;Jan 23;1;167
14950419;Almirante Apartment;18933102;Nuno;Lisboa;Arroios;3.873.471;-913.448;Entire home/apt;180;3;0;;;2;177
14961949;Central sunny apartment with river Tejo view;29953899;Diogo;Lisboa;Misericrdia;3.870.901;-914.535;Entire home/apt;49;2;148;08.10.2019;Feb 56;1;226
14963430;Beautiful apartment w/ fabulous views!Free Parking;94215651;Lisa;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;387.975;-938.254;Entire home/apt;99;2;123;08.02.2020;Feb 60;3;309
14963437;Cozy Apartment with fantastic views! Free Parking;94215651;Lisa;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;387.975;-938.254;Entire home/apt;100;2;112;16.05.2021;Feb 20;3;328
14971418;The Lisboans Apartments - Comfort one bedroom;87295495;Isaac;Lisboa;Santa Maria Maior;3.871.026;-913.602;Entire home/apt;90;2;25;31.12.2016;0.43;15;146
14971639;Panorama Residence;94305451;Canoa;Lourinh;Lourinh e Atalaia;392.763;-929.787;Entire home/apt;100;2;0;;;1;358
14978467;ALTIDO Joyful 2BR Apt w/terrace nearby São Bento Palace;1756107;Altido;Lisboa;Estrela;3.871.348;-915.636;Entire home/apt;106;2;36;16.10.2020;0.63;130;298
14985598;Castelo 1bedroom apartament with great river view;5512845;Sérgio;Lisboa;Santa Maria Maior;3.871.176;-913.529;Entire home/apt;70;3;115;08.03.2020;02. Mrz;1;346
14992726;Campolide Nice Comfy 1 Bed Apartment;186259819;Isabelle;Lisboa;Campolide;3.872.805;-916.397;Entire home/apt;50;14;28;24.05.2018;0.49;10;307
14993653;Charming 2-bdrms Duplex Centro de Congressos;378374785;Zoriana;Lisboa;Alcntara;387.042;-918.524;Entire home/apt;52;2;101;13.05.2021;Jan 78;2;276
14994255;Cool View House;14854570;Ricardo;Lisboa;Misericrdia;387.138;-914.675;Entire home/apt;79;3;174;04.03.2020;03. Mai;6;182
14994768;Sintra River House;14854570;Ricardo;Sintra;So Joo das Lampas e Terrugem;3.885.491;-943.357;Entire home/apt;68;3;92;13.10.2017;Jan 63;6;302
14998239;Sleep at Tejo;35960497;Candela;Lisboa;So Vicente;3.871.967;-912.219;Private room;40;2;0;;;1;87
15006723;Be My Guest Ericeira;73996269;Tania;Mafra;Santo Isidoro;3.899.583;-941.456;Entire home/apt;450;1;11;17.03.2020;0.22;1;174
15024976;Feel Gloria- cozy and charming in bairro alto;9312602;Ana;Lisboa;Misericrdia;387.142;-914.485;Entire home/apt;64;1;210;14.03.2020;Mrz 74;3;315
15025165;Feel Lusitano- spacious, modern and comfortable;9312602;Ana;Lisboa;Misericrdia;3.871.336;-914.434;Entire home/apt;117;1;216;10.02.2020;Mrz 98;3;282
15034380;The House by the Castle - Mouraria;68036802;Sofia;Lisboa;Santa Maria Maior;387.146;-913.555;Entire home/apt;75;3;101;28.10.2019;2.00;2;362
15035043;Trendy and Super Central Apartment  21 by Lisbonne Collection;34827624;Lisbonne;Lisboa;Misericrdia;3.870.721;-914.222;Entire home/apt;129;1;44;04.07.2019;0.77;40;360
15035469;NEW - Olarias 24 -Casa da Fraga Dura - Mouraria;76113292;Carla;Lisboa;So Vicente;3.871.902;-913.276;Entire home/apt;54;3;105;05.11.2019;Jan 83;1;0
15036668;LxWay Apartments Travessa do Oleiro -  R/C;11707167;LxWay;Lisboa;Misericrdia;3.871.046;-915.098;Entire home/apt;60;2;0;;;10;0
15038136;Garden Park III -  front beach Sea view w/ pool;94989189;Jessica;Mafra;Ericeira;3.897.087;-942.028;Entire home/apt;76;1;41;24.09.2019;0.94;3;304
15045225;Pateo Santo Estevao 6, river view;10580478;Mariza & Diogo;Lisboa;Santa Maria Maior;3.871.192;-912.723;Entire home/apt;120;3;26;21.09.2019;0.56;6;344
15048321;Home Out 301 - Room at City Center;80745409;Diogo & Priscila;Lisboa;Areeiro;3.873.904;-913.398;Private room;30;2;49;12.10.2019;0.86;36;72
15048361;Home Out 303 - Room at City Center w/ Balcony;80745409;Diogo & Priscila;Lisboa;Areeiro;3.873.919;-913.438;Private room;30;2;51;14.09.2018;0.89;36;72
15048385;Home Out 304 - Room at City Center;80745409;Diogo & Priscila;Lisboa;Areeiro;3.873.867;-913.615;Private room;30;2;44;09.04.2018;0.76;36;76
15048411;Home Out 305 - Room at City Center;80745409;Diogo & Priscila;Lisboa;Areeiro;3.873.771;-913.428;Private room;30;2;25;01.08.2018;0.49;36;73
15049602;Bijou Alfama;17545372;Annabella + Gigi;Lisboa;Santa Maria Maior;3.871.257;-913.056;Entire home/apt;50;3;127;12.07.2019;Feb 22;3;282
15056924;Good Mood House;62918783;Daniel;Lisboa;Misericrdia;387.088;-914.586;Entire home/apt;73;2;196;31.12.2019;Mrz 82;2;129
15061254;Doppelzimmer-Exklusiv-Eigenes Badezimmer-Balkon-Lisboa vintage news;80057912;Luísa;Cascais;Cascais e Estoril;3.870.666;-944.176;Private room;55;1;4;15.05.2021;0.07;8;345
15063458;Stunning studio in Historic center - Cascais;3221681;Michelle;Cascais;Cascais e Estoril;3.869.836;-942.262;Entire home/apt;70;2;103;12.02.2020;02. Mrz;1;0
15063711;Maïtê's House;95248622;Ana & Alain;Lisboa;Campo de Ourique;3.871.994;-916.651;Entire home/apt;120;2;20;30.09.2020;0.43;1;343
15063818;Stylish and Spacious House in Principe Real;95125317;Nicholas;Lisboa;Misericrdia;3.871.548;-914.665;Entire home/apt;150;7;116;05.12.2020;02. Mai;1;269
15064174;Lisbon Light Space;86040231;Dinah;Lisboa;Santo Antnio;3.872.431;-91.434;Private room;35;3;69;29.07.2019;Jan 20;4;364
15064818;Vila Berta Graça;95259071;João;Lisboa;So Vicente;3.871.762;-913.054;Entire home/apt;75;3;104;10.10.2019;Jan 84;1;136
15067680;Luxus Baixa Flat;3953109;Feels Like Home;Lisboa;Santa Maria Maior;3.870.929;-913.676;Entire home/apt;186;2;29;28.09.2020;0.51;272;301
15072207;URoom  15min from Campo Grande Cidade Universitari;95333271;Jose;Loures;Santo Antnio dos Cavaleiros e Frielas;388.074;-915.917;Private room;11;2;3;22.09.2016;0.05;2;362
15078322;Alfama de sonho.;6663841;Pedro;Lisboa;Santa Maria Maior;3.871.156;-912.917;Entire home/apt;52;7;114;07.12.2020;Feb 22;4;8
15084911;Spacious Flat w Free Garage, in Historical Center;95458637;Monica;Lisboa;Misericrdia;3.871.122;-915.235;Entire home/apt;72;2;139;14.01.2021;Feb 46;1;146
15085027;Sunset Palace, super quality& affordable price;21851034;Maggie;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;38.797;-938.154;Entire home/apt;636;2;56;30.12.2019;Jan 17;1;344
15091836;Alfama Spacious apartment with view of the Panteao;75026289;Fernando;Lisboa;So Vicente;3.871.453;-912.515;Entire home/apt;71;3;132;13.03.2020;Feb 31;1;351
15093493;Maison de campagne à Lisbonne;14491060;Patrick Et Benoit;Lisboa;Estrela;3.871.304;-916.396;Entire home/apt;80;4;25;18.10.2019;0.48;1;364
15096607;Sintra Benjamim VH's;42840741;Vasco;Sintra;Colares;3.882.327;-945.047;Entire home/apt;59;1;77;09.03.2020;Jan 34;7;0
15097890;AlfamaSweethome 2;10487625;Jorge;Lisboa;So Vicente;3.871.454;-912.461;Entire home/apt;150;2;158;27.11.2020;Feb 74;19;349
15104029;Mar Azul - Spacious Apartment - Beach 4 minutes;95650636;Ana;Mafra;Ericeira;389.645;-941.529;Entire home/apt;70;4;39;17.07.2019;0.85;2;115
15108095;Estúdio Martim Moniz;95694681;Charmforever;Lisboa;Santa Maria Maior;3.871.769;-913.595;Entire home/apt;60;2;67;19.05.2018;Jan 18;3;365
15109013;The Love Tram Apartment;688914;Luis;Lisboa;Misericrdia;3.870.917;-914.955;Entire home/apt;38;2;31;26.08.2019;0.83;38;45
15112408;Centre of Alfama (Balcony);37276293;Quentin;Lisboa;Santa Maria Maior;3.871.105;-913.114;Entire home/apt;70;3;183;14.09.2018;Mrz 21;3;76
15119745;Familienzimmer-Groß-Eigenes Badezimmer-Estoril room;80057912;Luísa;Cascais;Cascais e Estoril;3.870.605;-94.422;Private room;100;1;2;20.12.2020;0.08;8;340
15121954;Flat with amazing View over the river Tagus;64516234;Amelia;Lisboa;So Vicente;3.871.879;-912.109;Entire home/apt;77;2;53;12.08.2019;0.97;1;365
15124949;ORIENTE DNA REDWOOD APT 1 by W2lx;15262500;Andre And Diogo;Lisboa;Parque das Naes;3.876.946;-910.282;Entire home/apt;87;3;13;06.07.2018;0.23;9;5
15139309;São Bento Flat: Garden & Airport Shuttle;96003603;Antoine;Lisboa;Estrela;3.871.447;-915.382;Entire home/apt;261;3;69;27.05.2019;Jan 33;1;159
15143620;St Amaro Beach Apart By the sea;96039920;Miguel;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.868.734;-931.054;Entire home/apt;213;4;29;02.07.2019;0.64;1;316
15144002;Madalena St - a close walking distance to the major hotspots in Lisbon;72054371;Margarida & Tiago;Lisboa;Santa Maria Maior;3.871.121;-913.573;Entire home/apt;78;3;224;26.03.2021;Mrz 88;1;302
15144094;Casa dos Mastros;44208744;Sofia;Lisboa;Misericrdia;3.870.848;-915.119;Entire home/apt;38;2;279;13.02.2020;Apr 91;2;289
15147506;Spirit of Two - When love meets Lisbon;4094259;Lisbon;Lisboa;So Vicente;387.147;-91.243;Entire home/apt;66;2;1;07.10.2018;0.03;5;324
15148445;Spacious 2 bedroom with private garden;96085846;Joao & Cláudia;Lisboa;Santo Antnio;3.872.145;-914.475;Entire home/apt;50;4;137;18.09.2019;Feb 38;1;234
15152603;Amo Lisboa House - Feel at home in Lisbon;55164620;Pedro;Lisboa;Arroios;3.872.578;-913.289;Entire home/apt;160;4;169;25.02.2020;03. Jan;1;274
15152950;Apartamento Panoramic 2 Quartos by Garvetur;49327426;Garvetur SA;Lisboa;Parque das Naes;3.877.311;-909.744;Entire home/apt;200;2;0;;;1;0
15157508;Room, priv WC,AC,balcony Lisbon view,close Airport;60085711;Henrique;Lisboa;Olivais;3.876.648;-91.209;Private room;35;1;251;07.03.2020;Apr 40;1;172
15160529;Casa Dylan - Praia das Maçãs - Sintra;96183943;Lina;Sintra;Colares;388.256;-946.446;Entire home/apt;90;3;7;15.07.2019;0.15;1;173
15161871;Bright and cozy room with free Parking;94215651;Lisa;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;387.975;-938.254;Private room;50;2;121;19.02.2020;Feb 34;3;346
15169366;At Mouraria-Martim Moniz;95694681;Charmforever;Lisboa;Santa Maria Maior;3.871.586;-913.583;Entire home/apt;100;2;25;24.09.2017;0.44;3;365
15173494;COZY STUDIO,  in a friendly and quiet neighborhood;4227074;Catarina;Cascais;Cascais e Estoril;3.870.692;-94.326;Entire home/apt;40;3;35;07.07.2018;0.69;1;1
15174813;Home Out 3E - Apartment at City Center w/Parking;80745409;Diogo & Priscila;Lisboa;Areeiro;3.873.701;-913.464;Entire home/apt;300;2;59;15.07.2019;01. Aug;36;76
15175240;Charming Double Room With Balcony;95647411;Arthur;Lisboa;Arroios;38.732;-913.267;Private room;31;2;172;05.11.2019;Feb 99;1;365
15186074;2 BDR Historic Centre. Amazing Castle Views.;96401423;Bruno & Priscilla;Lisboa;So Vicente;3.871.576;-913.191;Entire home/apt;70;4;40;15.07.2018;0.79;1;0
15186129;Apartment in the best of Parque das Nações, Lisbon;7770706;Graca;Lisboa;Parque das Naes;3.877.864;-909.457;Entire home/apt;79;3;41;09.11.2019;0.81;1;90
15191364;RIVER VIEW Downtown - Historic Alfama;96444022;Joao;Lisboa;So Vicente;3.871.544;-912.352;Entire home/apt;51;2;137;25.11.2019;Feb 43;2;313
15193633;ROSA33 -Top location Bairro Alto- Chiado;96469113;Sandra & Nicolas;Lisboa;Misericrdia;3.871.168;-914.548;Entire home/apt;79;1;142;01.03.2020;Feb 55;1;349
15194618;Cozy apartment in Lisbon! Safe Stay!;39903070;Sofia;Lisboa;Misericrdia;3.870.915;-914.725;Entire home/apt;45;2;109;17.10.2020;Jan 90;9;308
15199838;Apartamento de luxo com terraço no centro de Lisboa e em plenas avenidas novas;644123;Maria José;Lisboa;Avenidas Novas;3.873.659;-915.133;Entire home/apt;127;2;20;25.09.2019;0.41;3;313
15199957;Cozy Studio for Two in Alfama;2489735;Renato, Emek, Sofia & David;Lisboa;Santa Maria Maior;3.871.201;-912.583;Entire home/apt;50;10;184;20.12.2019;Mrz 89;2;265
15200207;30 guests Upper Class;2372087;Albertino;Lisboa;So Vicente;3.871.682;-912.047;Entire home/apt;1093;3;17;24.07.2019;0.69;57;317
15203443;Casa da Mó *19*;29705323;Amelie & Marinho;Lisboa;Santa Maria Maior;3.871.505;-913.552;Entire home/apt;40;3;192;28.10.2019;Mrz 37;8;25
15204677;New - Comfort and tranquility;50722391;Nuno;Lisboa;Benfica;3.874.927;-920.041;Entire home/apt;55;5;7;22.06.2019;0.14;3;252
15216693;Modern Serviced Apartment across from a Famous Museum;644123;Maria José;Lisboa;Avenidas Novas;3.873.724;-915.126;Entire home/apt;145;2;19;04.11.2019;0.40;3;309
15219077;Apartamento Lisboa  Alameda;94924942;Sheila;Lisboa;Penha de Frana;3.873.384;-91.288;Entire home/apt;40;1;38;30.10.2020;0.83;2;323
15219802;House with portuguese soul;65122532;Alexandra;Lisboa;Santo Antnio;3.872.223;-914.418;Entire home/apt;85;3;195;26.12.2019;Mrz 45;15;135
15220073;Lightcornerhouse 3;61844488;José;Lisboa;Misericrdia;3.870.839;-914.769;Private room;45;3;84;04.10.2018;Jan 46;6;291
15226027;Penthouse appartment / great location !;6759250;Julie Georgia Anne;Lisboa;Misericrdia;3.870.984;-914.945;Entire home/apt;140;5;2;14.07.2018;0.04;1;16
15228983;Alfama Cozy Shelter;96790709;Joao;Lisboa;So Vicente;3.871.484;-912.938;Entire home/apt;42;7;129;12.12.2019;Feb 28;1;146
15229815;Luxury Apartment - Lisbon City Center (Amoreiras);96804534;Romain;Lisboa;Campo de Ourique;3.872.107;-916.221;Entire home/apt;146;3;65;02.07.2019;Jan 16;1;0
15230940;ARCO A JESUS  in the heart of Principe Real;30263327;Maria Rita C;Lisboa;Misericrdia;3.871.492;-914.865;Entire home/apt;60;2;208;19.02.2020;Mrz 63;1;257
15231807;Central confortable apartment with garden;23800208;Fatima;Lisboa;Santo Antnio;3.872.152;-915.475;Entire home/apt;80;4;58;01.10.2019;01. Apr;1;33
15232737;Nice 2 Bedrooms apt in a quiet typical place;96828210;Carlos;Lisboa;So Vicente;3.871.629;-912.688;Entire home/apt;54;2;138;01.01.2020;Feb 41;4;353
15234921;PATIO LisBoaBoa: a private slice of Alfama;3535771;Sebastien;Lisboa;Santa Maria Maior;3.871.181;-912.877;Entire home/apt;119;3;181;12.03.2020;Mrz 16;1;209
15237282;Taipas Attic (Covid safe) - Center;11148387;Rita, Pedro E Hugo;Lisboa;Santo Antnio;3.871.594;-914.402;Entire home/apt;61;3;130;17.08.2019;Feb 52;1;189
15245402;Seabreeze, mesmo em frente à praia!;96807600;Maria Do Rosário;Cascais;Cascais e Estoril;3.870.319;-939.233;Entire home/apt;90;4;21;17.06.2019;0.42;1;16
15252674;COZY LISBON Janelas Verdes Family Apartment;46170730;Cozy Lisbon;Lisboa;Estrela;3.870.542;-916.701;Entire home/apt;102;2;23;26.05.2017;0.41;13;357
15264596;Modern house near the beach;13602621;Vila;Lourinh;Lourinh e Atalaia;3.927.513;-932.259;Entire home/apt;140;7;2;26.08.2017;0.06;2;295
15272147;Casa do Cebolo – Familiar duplex with cosy terrace;3528698;Giuseppe & Andreia;Lisboa;Campo de Ourique;3.871.938;-915.882;Entire home/apt;65;3;9;03.06.2019;0.24;1;0
15272166;BeGuest T4 Lisbon Premium Suite 73B;17263208;BeGuest;Lisboa;Belm;3.869.927;-92.252;Entire home/apt;457;1;7;20.06.2019;0.14;25;7
15277719;Stay... and leave with Lisbon at your heart!;81160538;Joao;Lisboa;Arroios;3.872.016;-913.375;Entire home/apt;55;3;21;30.05.2019;0.55;1;111
15285334;Bedroom, liv. room, bathroom, kitchen, terrace, 3p;97288036;Renato;Sintra;Algueiro-Mem Martins;3.880.245;-931.789;Private room;32;1;169;10.08.2019;Feb 96;6;39
15293689;ZUZA VINTAGE ROOM w/ castle view;53607985;ZUZABED (Luis Zuzarte);Lisboa;Santa Maria Maior;3.871.363;-914.158;Private room;83;2;9;17.12.2019;0.16;24;364
15294888;ZUZA HOME GARDEN ROOM w/ castle view;53607985;ZUZABED (Luis Zuzarte);Lisboa;Santa Maria Maior;3.871.363;-914.158;Private room;84;2;3;17.02.2020;0.09;24;365
15294997;São Jorge Apartments & Suites;97375460;Jorge;Lisboa;Santa Maria Maior;3.871.645;-91.336;Entire home/apt;83;1;6;16.06.2018;0.16;2;360
15296049;ZUZA DUQUE SUITE w/ breakfast;53607985;ZUZABED (Luis Zuzarte);Lisboa;Santa Maria Maior;3.871.441;-914.266;Private room;84;1;0;;;24;0
15297413;Bright & Newly Renovated Apt, Central, 2 Bedrooms.;14106498;Charles Et Amelia;Lisboa;Santo Antnio;3.872.023;-914.368;Entire home/apt;75;2;40;23.09.2017;0.72;3;355
15298698;Mt fistel;73100987;Lisbon Home Stay;Lisboa;Santo Antnio;3.872.674;-914.435;Private room;30;2;28;31.10.2019;01. Apr;10;0
15304153;Free Airport Pickup - Walk everywhere - Terrace;97464503;Alex;Lisboa;Arroios;387.201;-913.879;Entire home/apt;50;3;130;29.11.2019;Feb 29;2;113
15309672;Lovely 3 bedroom for the Perfect stay in Lisbon;48922678;One Step Closer;Lisboa;Marvila;3.874.455;-911.268;Entire home/apt;80;1;79;27.04.2019;Jan 40;2;353
